loss,r2,mse,rmse,mae,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.014135345816612244,-0.4666008981799503,0.014135345816612244,0.11889216045060433,0.0864541307091713,1744724150,,False,1,88f12_00000,2025-04-15_15-35-50,1.2480113506317139,1.2480113506317139,15387,gorchfock,10.33.20.59,1.2480113506317139,1
0.006919178646057844,0.11155157485035383,0.006919178646057844,0.08318160040572581,0.06158125400543213,1744724150,,False,2,88f12_00000,2025-04-15_15-35-50,0.13327956199645996,1.3812909126281738,15387,gorchfock,10.33.20.59,1.3812909126281738,2
0.005289859604090452,0.21748600725893985,0.005289859604090452,0.07273142102345075,0.05193133279681206,1744724150,,False,3,88f12_00000,2025-04-15_15-35-50,0.13683676719665527,1.518127679824829,15387,gorchfock,10.33.20.59,1.518127679824829,3
0.007308742497116327,0.27749485374962535,0.007308742497116327,0.08549118373912205,0.06008511781692505,1744724150,,False,4,88f12_00000,2025-04-15_15-35-50,0.12851500511169434,1.6466426849365234,15387,gorchfock,10.33.20.59,1.6466426849365234,4
0.005515932571142912,0.2890330145843665,0.005515932571142912,0.07426932456366432,0.052498709410429,1744724151,,False,5,88f12_00000,2025-04-15_15-35-51,0.14056944847106934,1.7872121334075928,15387,gorchfock,10.33.20.59,1.7872121334075928,5
0.0031338706612586975,0.5432214160382055,0.0031338706612586975,0.055980984818585475,0.042447756975889206,1744724151,,False,6,88f12_00000,2025-04-15_15-35-51,0.13512349128723145,1.9223356246948242,15387,gorchfock,10.33.20.59,1.9223356246948242,6
0.0026163749862462282,0.6169076965872056,0.0026163749862462282,0.051150513059462346,0.040798645466566086,1744724151,,False,7,88f12_00000,2025-04-15_15-35-51,0.14119744300842285,2.063533067703247,15387,gorchfock,10.33.20.59,2.063533067703247,7
0.004059237893670797,0.5071539034739319,0.004059237893670797,0.06371214871334036,0.048808977007865906,1744724151,,False,8,88f12_00000,2025-04-15_15-35-51,0.14053893089294434,2.2040719985961914,15387,gorchfock,10.33.20.59,2.2040719985961914,8
0.005994828883558512,0.4314176216643215,0.005994828883558512,0.07742628031591413,0.05082671716809273,1744724151,,False,9,88f12_00000,2025-04-15_15-35-51,0.1339426040649414,2.338014602661133,15387,gorchfock,10.33.20.59,2.338014602661133,9
0.0046180314384400845,0.6249173843474759,0.0046180314384400845,0.06795609934685837,0.044316526502370834,1744724151,,False,10,88f12_00000,2025-04-15_15-35-51,0.1434316635131836,2.4814462661743164,15387,gorchfock,10.33.20.59,2.4814462661743164,10
0.006089021451771259,0.44871596881561493,0.006089021451771259,0.07803218215436025,0.04987192526459694,1744724151,,False,11,88f12_00000,2025-04-15_15-35-51,0.13501453399658203,2.6164608001708984,15387,gorchfock,10.33.20.59,2.6164608001708984,11
0.004960672464221716,0.5989709548495525,0.004960672464221716,0.07043204145998976,0.04399430379271507,1744724152,,False,12,88f12_00000,2025-04-15_15-35-52,0.12660598754882812,2.7430667877197266,15387,gorchfock,10.33.20.59,2.7430667877197266,12
0.0023171259090304375,0.65060019136248,0.0023171259090304375,0.048136534036326686,0.03470495715737343,1744724152,,False,13,88f12_00000,2025-04-15_15-35-52,0.13097214698791504,2.8740389347076416,15387,gorchfock,10.33.20.59,2.8740389347076416,13
0.002438439754769206,0.6997176221298194,0.002438439754769206,0.04938056049468461,0.03574734553694725,1744724152,,False,14,88f12_00000,2025-04-15_15-35-52,0.13236522674560547,3.006404161453247,15387,gorchfock,10.33.20.59,3.006404161453247,14
0.0018767815781757236,0.7698132241099259,0.0018767815781757236,0.043321837197604206,0.033121902495622635,1744724152,,False,15,88f12_00000,2025-04-15_15-35-52,0.1308302879333496,3.1372344493865967,15387,gorchfock,10.33.20.59,3.1372344493865967,15
0.004243995528668165,0.593489664212955,0.004243995528668165,0.0651459555818177,0.04491188004612923,1744724152,,False,16,88f12_00000,2025-04-15_15-35-52,0.14063763618469238,3.277872085571289,15387,gorchfock,10.33.20.59,3.277872085571289,16
0.002684467239305377,0.69136652834016,0.002684467239305377,0.05181184458505002,0.03817075490951538,1744724152,,False,17,88f12_00000,2025-04-15_15-35-52,0.13005828857421875,3.407930374145508,15387,gorchfock,10.33.20.59,3.407930374145508,17
0.004295125138014555,0.5416958562240437,0.004295125138014555,0.06553720422793877,0.04614478349685669,1744724152,,False,18,88f12_00000,2025-04-15_15-35-52,0.13079428672790527,3.538724660873413,15387,gorchfock,10.33.20.59,3.538724660873413,18
0.002329530194401741,0.7531020561370749,0.002329530194401741,0.04826520687204957,0.0356859527528286,1744724152,,False,19,88f12_00000,2025-04-15_15-35-52,0.13480162620544434,3.6735262870788574,15387,gorchfock,10.33.20.59,3.6735262870788574,19
0.003233491675928235,0.5886347551077842,0.003233491675928235,0.0568637993448225,0.044801827520132065,1744724153,,False,20,88f12_00000,2025-04-15_15-35-53,0.1317462921142578,3.8052725791931152,15387,gorchfock,10.33.20.59,3.8052725791931152,20
0.0033824059646576643,0.6840731580434243,0.0033824059646576643,0.05815845565915299,0.041858915239572525,1744724153,,False,21,88f12_00000,2025-04-15_15-35-53,0.13382434844970703,3.9390969276428223,15387,gorchfock,10.33.20.59,3.9390969276428223,21
0.0023239979054778814,0.7763715996912659,0.0023239979054778814,0.048207861448916,0.034079309552907944,1744724153,,False,22,88f12_00000,2025-04-15_15-35-53,0.13585448265075684,4.074951410293579,15387,gorchfock,10.33.20.59,4.074951410293579,22
